,time,action,proxy_name,honest_clients,malicious_clients,system_health,total_blocked,total_healthy
0,31.0,CENSOR_TRACK,,10,21,0,20,180
1,46.02732258872,EXPOSE_CLIENT,Proxy 112,0,1,0,0,200
2,51.147111302568796,EXPOSE_CLIENT,Proxy 105,0,1,0,0,200
3,55.54165371802734,EXPOSE_CLIENT,Proxy 142,0,1,0,0,200
4,61.21009309230063,EXPOSE_CLIENT,Proxy 99,0,1,0,0,200
5,72.23333549880823,EXPOSE_CLIENT,Proxy 67,0,1,0,0,200
6,75.0121400603113,EXPOSE_CLIENT,Proxy 3,0,1,0,0,200
7,80.0,CENSOR_TRACK,,36,44,0,40,160
8,112.27343721327827,EXPOSE_CLIENT,Proxy 99,1,1,0,0,200
9,116.33433652979964,EXPOSE_CLIENT,Proxy 86,0,1,0,0,200
10,117.87540900553114,EXPOSE_CLIENT,Proxy 41,0,1,0,0,200
11,126.0,CENSOR_TRACK,,57,69,0,60,140
12,139.96266861041988,EXPOSE_CLIENT,Proxy 177,0,1,0,0,200
13,140.26632798073533,EXPOSE_CLIENT,Proxy 6,0,1,0,0,200
14,140.4993235157579,EXPOSE_CLIENT,Proxy 105,1,1,0,0,200
15,142.17053686056522,EXPOSE_CLIENT,Proxy 140,0,1,0,0,200
16,143.31068428000768,EXPOSE_CLIENT,Proxy 160,0,1,0,0,200
17,149.1778632141744,EXPOSE_CLIENT,Proxy 29,0,1,0,0,200
18,156.14925611530276,EXPOSE_CLIENT,Proxy 68,0,1,0,0,200
19,169.39428676957172,EXPOSE_CLIENT,Proxy 41,1,2,0,0,200
20,175.03283819185907,EXPOSE_CLIENT,Proxy 101,0,1,0,0,200
21,175.59670282422482,EXPOSE_CLIENT,Proxy 5,0,1,0,0,200
22,176.95543568001926,EXPOSE_CLIENT,Proxy 184,1,1,0,0,200
23,180.17604398597499,EXPOSE_CLIENT,Proxy 129,0,1,0,0,200
24,191.70576936577484,EXPOSE_CLIENT,Proxy 151,0,1,0,0,200
25,197.5727796493961,EXPOSE_CLIENT,Proxy 155,0,1,0,0,200
26,200.0,CENSOR_TRACK,,94,106,0,80,120
27,203.9250531839906,EXPOSE_CLIENT,Proxy 177,1,1,0,0,200
28,207.97042655957267,EXPOSE_CLIENT,Proxy 40,0,2,0,0,200
29,208.11772689214004,EXPOSE_CLIENT,Proxy 82,0,1,0,0,200
30,213.6674475522886,EXPOSE_CLIENT,Proxy 172,0,1,0,0,200
31,214.84625830450335,EXPOSE_CLIENT,Proxy 173,2,1,0,0,200
32,216.4768899827144,EXPOSE_CLIENT,Proxy 137,0,1,0,0,200
